id,name,text_review,photo_1,photo_2,photo_3
dlFBHdXr7-_6vfB0C-EHvw,La Maison de la Truffe," C'est le genre d'endroit où l'on ne se rend pas chaque semaine, évidemment, mais plutôt le lieu d'une dégustation unique, d'un repas qui restera dans votre... Accueil et service discret et attentionné, ni trop ni trop peu. Décor simple mais beau, sans trop de sophistication. Ensuite dans l'assiette nous eumes... TRUFFE MON AMOUR
Voyage au centre de la truffe, ces variations truffées sont divines et le repas truffe de A à Z à tenter une fois dans sa vie, le problème...",https://s3-media1.fl.yelpcdn.com/bphoto/iEMxE9mkKcm4DfU7w9V1ww/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/x40RIqz7REn9Q-Ta5lPi4Q/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/DgTOrXqax-o-2ZRWE4CWDw/o.jpg
ce3vXRUtUKZjbGf2fv8VzQ,Ober Mamma," Les serveurs parlent italien avec leur joli accent chantant. Carte vraiment très bonne.
Dommage, impossible de réserver et c'est galère le midi quand on est... Ober Mamma faisait partie des quelques enseignes de Big Mamma que je n'avais pas encore testé : c'est désormais problème réglé grâce à un dîner tardif du... Un de mes restos préférés.De très bon plats faits maison et même parfois servies directement dans le plat et tout ça à un prix raisonnable.
Je ne peux que...",https://s3-media2.fl.yelpcdn.com/bphoto/WBCS2rCGXZu8KeOfbN4d-g/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/EhTycmjk7axD9St-mnqBzg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/KLwdmiccVZoZi7IFoFA-nw/o.jpg
P_mUlHo2-sl7xDJDb5yJQA,Aux Vieux Garçons," Très bon! 

Ce restaurant est typiquement français. Escargots? Vin rouge? Camembert? Ici- tout est possible. Oh la la. Pour le plat j'ai pris le tartare de... Une ambiance de sud-ouest raffiné
Je suis un habitué et amateur de cette adresse historique du boulevard Saint Germain. Ne pas oublier de prendre en... Très bon restaurant !
J'ai mangé une fois à cette addresse specialisé dans la cuisine du bearn/basque. Ça m'a sufit pour que j'aie envie de revenir ! J'ai...",https://s3-media2.fl.yelpcdn.com/bphoto/whMsQ33105ZJSdIzR6-C5Q/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/EJmXyVqJnQcGPuKrV6OrSg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/zTw3wIcg8iD1f_OrezyOhg/o.jpg
n601y41nOORUePsM7KsuaA,Gambino," Certes c'est bon mais la qualité n'a rien à envier à celle de la chaîne Mamma.
Et surtout, les prix sont bien trop élevés.
20 euros le plat de pâtes à la... Les papa réelles aux gambas et champignons un délice et la pizza à la truffe excellente! 
Le service impeccable ... antipasti du marché copieux ... Très bon restaurant italien à la carte extrêmement fournie. Vous êtes sur d'y trouver quelque chose à votre gout.
Décoration sympathique avec de vielles...",https://s3-media1.fl.yelpcdn.com/bphoto/VMKqpx_joPC1k5aKE5kTfA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/8maPtidLwqu6BA-1hnAcYA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/8DQhBybG_F5a0YZBDfs7Wg/o.jpg
emVjgTi2bjmceJX-ipcL-A,Boulettes," J'attendais un moment pour pouvoir aller me balader dans le quartier détienne marcel une journée et pouvoir déjeuner chez Boulettes. C'est vrai que chacune... Concept simple et efficace. Les assiettes sont généreuses et les accompagnements sont aussi bons que l'élément principal. J'adore y venir et le personnel... Je passe tous les jours devant ce restaurant et aujourd'hui je me suis enfin décidé d'y manger. C'était super bon, je ne suis absolument pas déçu !! Le...",https://s3-media4.fl.yelpcdn.com/bphoto/9Sp1_bvtBwyEYmYhEixAug/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/fd8uJUkSW9bo_nB_Wq014Q/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/iO2YMGgptKkSZwEy338lMw/o.jpg
xcC4XZCk2cSPxfHGKcGfPg,Chez Alain Miam Miam," La qualité des ingrédients et la générosité des quantités est la. Toutefois le temps d'attente... mon Dieu! Nous sommes arrivés à 14h30 soit l'heure du... Quand on dit que c'est les meilleurs sandwish de Paris... Bah c'est pas du tout une blague !
Par contre, il faut venir tot car très vite la queue est longue... Un amouuuuur, je l'aime autant que ses sandwichs/galettes. 
Il met du temps à les faire, d'où cette longue file d'attente mais le résultat est juste...",https://s3-media3.fl.yelpcdn.com/bphoto/VXCpqumlx9yx8HuimnHaSw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/CpgjXYN5k3DO60HTIgYYnw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/E8jFGifSqk8FjRHUoJI8FQ/o.jpg
wLgAxIB7111BcWLWh7KpFw,La Régalade," Fermeture des restaurants oblige, les chefs doivent proposer le service à la maison. Bruno Doucet sait nous apporter les saveurs de sa célèbre institution... J'ai enfin pu découvrir ce restaurant qui est dans ma To do list depuis un moment...
Pour un brunch entre copines : formules à 35e qui donne accès à un... Mieux vaut tard que jamais, j'ai finalement complété le grand chelem des Régalades. 

J'ai beaucoup aimé la salle, un bon mélange entre Alesia et...",https://s3-media2.fl.yelpcdn.com/bphoto/nwb_ZGdDYX5X-jaLE7Id7w/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/yac4yNJiSnkxJ2zqIgtZcQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/lDWGTON2z66vRL63SLiP7g/o.jpg
skkSs9EZUiQeMVxEEkjIqA,Maison Sauvage," La qualité des plats est vraiment à revoir...
Rumsteak difficile à mâcher, coquillettes jambon et truffes sans aucune saveur, pommes de terre grenailles... Je viens très souvent à la maison sauvage, puisque j'habite dans le coin. C'est vraiment super, la carte est merveilleuse, allant de la cuisine healthy au... Véritable nid d'une élite connectée, la maison sauvage est sans aucun doute l'une des adresses les plus branchées du 6ème! Si une partie de la jeunesse...",https://s3-media1.fl.yelpcdn.com/bphoto/8g4_T1FPKcCPUrskAcj2dQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/FmjzCwvcmEuMIS4Y6tp5mQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/t2equvOmEZnuaYLQjaNdSQ/o.jpg
kYb2q4Li8Cw2PY_I9lCJOw,Chez Janou," Quel sympathique petit Resto caché dans le marais nord. La devanture est classique d'un bistrot parisien, en entrant, on voit qu'il y a beaucoup de tables... Chez Janou c'est un décor convivial et très sudiste. Les plats sont bien proportionnés et le goût est au rendez vous. 

La carte des vins est un peu légère... Bon restaurant Français. Je confirme qu'il faut réserver si vous ne voulez pas de mauvaise surprise. Le service est aimable, un peu trop rapide à mon goût,...",https://s3-media2.fl.yelpcdn.com/bphoto/gCrBJ7SsnPpGC6NCEkj4vA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/bmpO8lon1b9EbXX-redYtg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/xhX6FqV9BQSgVWgf-vl-5g/o.jpg
nf7DA_2nihG63h3LyFUABQ,Pizza Julia," C est en me rendant dans cette rue  en pleine journée pour vérifier si Le China Club était toujours présent que je suis tombé sur Julia
La devanture est... La meilleure street pizza de Paris !
Il y a pas mal de choix, c'est fait avec des produits frais et de qualité. 
Élue à plusieurs reprises la meilleure... C'est tout tout petit, il ne faut pas venir en heure de pointe car on rentre pas beaucoup de personnes à l'intérieur. 
L'accueil est sympathique, souriant....",https://s3-media2.fl.yelpcdn.com/bphoto/LuqG6tYQEwgjRibPZgamRw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/DJ4b15_oPhPTurgCHmVirA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/pHcljzmyOOy4vsXc2briIA/o.jpg
9Ju4NtzKkV1kXqlDHq5nUg,Café Louise," Je suis totalement fan de Louise, pour les soirées tranquilles par exemple en tête à tête avec une amie.

La petite terrasse au bord de la rue du Pélican... Si vous faites la visite du musée du Louvre, je vous recommande d'aller ensuite manger au « Louise Café », un sympathique petit restaurant, situé à quelques... Dmg personnel desagreable",https://s3-media2.fl.yelpcdn.com/bphoto/T0rn_hdHY43oFKImy4FwRg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/aOlq4kXY9MyBojFPEIDHXA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/9NsgJEBvJbsrVDpOXWOWjQ/o.jpg
I9rvKHLA1-EPZw_wswesEA,Le Cirque," Une lieu super agréable. Les fruits et légumes sont frais. La diversité des mets au rdv et de bonne facture. L'équipe est super dispo et vachement sympa.
Je... Très bel endroit, très spacieux. 
Le personnel est impeccable, de très bonnes pizzas artisanales. 
Les prix sont très très corrects pour un endroit aussi...",https://s3-media2.fl.yelpcdn.com/bphoto/-gWf7DtCbnjmuNhlcbvnkA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/qDxJfxWm6l1MiwEg5gjhCw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/VXU28QG9MKWdYq59PAzang/o.jpg
TWsuxL7J0iACK5KplxZMtA,Le P'tit Bistro," Un petit bistrot certes mais tres accueillant ou l'on mange et boit très bien!

Le nouveau proprio est une veritable perle rare du métier de bistro!...",https://s3-media4.fl.yelpcdn.com/bphoto/6y0VZABxqBAHK4h1UGdOtA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/UvJr8-tQAeiuyan8jzk2-Q/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/0VQFSGfhuU_u7DwVlyUS1w/o.jpg
WqXhQg1Nhv4pffAHp-3JyA,Ô Chateau," Très bonne adresse pour les plus fortunés d'entre vous: la nourriture est remarquable, les vins fantastiques, et là décor très agréable. Seuls bémols, le... Etant dans le quartier nous cherchions un bar à vin/planches afin de se prendre un apéro entre amis.
O Chateau ayant une très bonne note fut un choix... Le très beau beau bar a vin O Chateau situé rue Jean-Jacques Rousseau ne se voit pas trop de l'extérieur car il est logé dans une bâtisse classée monument...",https://s3-media3.fl.yelpcdn.com/bphoto/c_4S-cerFYm5pBsKA09Vww/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/HTdGVZzDYHpHOscO5rDSMA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/nyb_USz9QZokPodNPrOu-Q/o.jpg
XZX3qBgUAcCYGNoIhHGq-g,Chez le Libanais," A la recherche d'une adresse dans le quartier avec ma soeur, un p'tit coup d'oeil sur Yelp et hop nous voilà en route pour ""Chez le Libanais"".
Des locaux... top Plutôt réticente au début, je me suis laissé tenté par un ami d'aller Chez le Libanais 

La diversité de l'offre permet de se créer un déjeuner copieux à un...",https://s3-media3.fl.yelpcdn.com/bphoto/3Twhy9wJTtQkjTTFCXUMOA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/wLglazyiXG_LE0tOPU7h2g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/kxkzo3t0nTIuMURhy002lg/o.jpg
QxfdhVOhpAcONGNaYqYMyg,Café Pouchkine," Un des meilleurs salon de thé de Paris !

J'ai été me précipitée au Café Pouchkine Madeleine quelques temps après son ouverture. Je l'attendais avec... Je connaissais les pâtisseries exceptionnelles.
L'endroit est magnifique, le service très sympathique et le repas excellent. La terrasse est agréable, les... Très bel endroit pour y prendre le thé et une pâtisserie. Beaucoup de charme. Style plutôt baroque. Pâtisseries élégantes, thé parfumé, plein de saveur,...",https://s3-media3.fl.yelpcdn.com/bphoto/HQTpEgUSNWoyO2tLtGzHRw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/IcXj1l8xNh9s55YSu5PgIw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/mnKniQW7WKTva43RfFV8TQ/o.jpg
rLaCI8irVRUEPAiQsqrUcg,Happy Nouilles," Bon et pas cher!
Bon ne vous attendez pas à un service client chaleureux!! La femme au service nous a balancé nos menus comme si on venait de... Nous étions deux. Nos plats étaient : soupe à la viande haché et nouilles de blé, soupe aux raviolis de porc et nouilles de riz. Nous avons demandé nos... Je me sens dans l'obligation de réactualiser ma note pour Happy Nouilles, qui pourtant fait partie de mon coeur. Oui, j'en rêve encore la nuit, et Happy...",https://s3-media3.fl.yelpcdn.com/bphoto/qlELvI6LiYnVUAWDaOX0iA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/rrOaRN7XnklboqSiy73rkQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/oXVHZf23j0zyTQzrYxpiXQ/o.jpg
YRMHyCvqMz_lLgpqjNj_tw,La Droguerie du Marais," Cadre très sympa en plein cœur du Marais, les crêpes étaient bonnes et les idées de garniture originales ! 

La crêpe en elle même aurait mérité d'être à... Encadrée d'une devanture bleue, ""la droguerie"" est un comptoir qui propose un choix de galettes et de crêpes, généreuses et moelleuses à souhait.
Bretons de... J'ai adoré une crêpe sucré citron. Mon seul regret : J'ai découvert ce petit trésor tard dans mes vacances. J'y retournerai plus tôt la prochaine fois que...",https://s3-media1.fl.yelpcdn.com/bphoto/Qxd7s5Xk8kLSylOnCU9JJw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/TiWhPrV0fntxe0UwyJliJw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/c16yF1uJC5oy0fvwPIwHtg/o.jpg
-3tNuJuANQAEv7YA1F7mqg,Holybelly 19," Meilleur chaï latte de Paris - du moins pour l'instant parmi tout ceux que j'ai testés -.
C'est tout simplement une tuerie. Je n'y suis allé qu'une fois... Qu'elle est top cette adresse ... Mais qu'elle est top !!!
Le signet Holybelly, il est là depuis longtemps, bien trop longtemps pour m'échapper encore... Hollybelly ou comment rendre son ventre sain, selon la traduction de l'adorable serveuse.

Je ne sais pas si la sainteté empreint maintenant ma petite...",https://s3-media1.fl.yelpcdn.com/bphoto/UcU4WsV9bhE99gdcv94QkQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/SzABJFz1EyX0Xm14oQH8Ow/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/FIqtLibo5OBxq_GvTvJzDQ/o.jpg
MN-I5rJBYAZwp2jeHXs_JQ,L'Alsacien," Endroit très sympathique 
Très bon rapport qualité prix ! 
Le menu pour 13 e une flamme
Kueche et un dessert ... que dire de plus! 
Le service rapide, les... une bonne ambiance.  le menu est un peu à sens unique car il n'y a que de la salade et du flammkuchen.  Très bon service.  Fortement recommandé. Par pitié, venez ici au lieu de franchir les portes de cette affreuse chaine vous proposant de soi-disants flammekueches alsaciennes, à la pâte industrielle...",https://s3-media3.fl.yelpcdn.com/bphoto/Um1ianYa4Ja71KXQyg1g9Q/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/4IciuehnN9ZM5Wqb1XbFkQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/hYmxsGEDqw9WsbwUDR1uag/o.jpg
NzeX7PR81NRNA0O2Kz-YUQ,L'Atelier de Joël Robuchon," Très bon restaurant. La carte est très bonne. Le black cod est incroyable. Les prix sont excessivement élevés. Le repas est excellent... mais le service est déplorable, aussi prétentieux que vulgaire . On est mieux considéré dans n'importe quelle brasserie... Vous rentrez et le portier est souriant et l hôte d accueil professionnel. Mais la soirée commence mal quand on vous place au bar pour diner, en plein...",https://s3-media4.fl.yelpcdn.com/bphoto/j5rYd4lTj9GcmysScnXyCQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/9pghY7qR55B59JyUXSFynA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/oRAH2uVvWKOV-_z8tRBdFw/o.jpg
RMawY4F3XYXgFS8tDqIGRg,Le Coq Rico," Je ne peux que conseiller le poulet du Coq Rico, mais l'apothéose du repas m'a quand même été offerte par le sorbet au basilic qui permet de finir le dîner... C est divin! La volaille sous toutes ces formes!
Je suis accro à leur poule au pot!!
Un décor sobre mais joli. Un service attentionné et efficace. 
Vous... J'avais peur d'être déçue tellement ce restaurant nous a été recommandé. Hé bien non. Ca n'est pas un cliché. Le poulet est tendre, fond dans la bouche et à...",https://s3-media2.fl.yelpcdn.com/bphoto/oD39vxS41fOdrH9Mzq20oQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/ulsK8WnTJiqK_5_e3KC0KA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/pltIS9R7jAbR7oVDN08O2A/o.jpg
oGXMyxF6EJh2ghEe3A6FOA,Hero," J'ai bien hésité entre 2 et 3 étoiles mais les prix excessifs te donnent 2 étoiles Hero.
Intriguée par les nombreux avis sur Internet présentant Hero comme... Hero, me sauveras-tu des griffes de l'ennui et de l'abîme des fades expériences? 

Peut-être, me répond-t-il goguenard. C'est que ce bel étalon coréen sait... La spécialité : le poulet frit à la coréenne. 
Version nature, épicée ou à l'ail, les trois sont très bons!! Le décor et l'ambiance sont sympas. Assez petit...",https://s3-media4.fl.yelpcdn.com/bphoto/39PqiU-iyZ6cKF57KGlcfQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/FY8nGE8R0cCWPzNBk8QVkA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/JKt2nANLzxh1h2tNIHsYQA/o.jpg
AtaYhOa_2laBNl21ON2b2Q,Fajitas," Excellent restaurant, avec une cuisine authentique, fraîche et savoureuse! Je suis heureuse que mon mari m'y ait emmenée pour mon anniversaire! C'est une... Tres bonne margarita meme si le prix est un peu élevé.
Le guacamole est excellent et m a rappelé le mexique.
Les fajitas sont tres bon, attention a la... Nous avons testé avec mon copain un bon restaurant mexicain hier midi. 
Le lieu est très chaleureux, on se croirait plongé au Mexique ou en Espagne !!
Les...",https://s3-media3.fl.yelpcdn.com/bphoto/ALzp4gpsJrBnGy3yYY4Lsg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/qvS1nVz5ZuDy4Gnivs5oZQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/DNnyQ-LtCSu80PCceybDew/o.jpg
qWY5_v3XjhSfaw3KrS9eOg,Langousta," fruits de mer, sushi et produits de la mer un régal!!
top fraîcheur pour ce restaurant a l accueil chaleureux et a l ambiance très sympathique!! gros coup...",https://s3-media3.fl.yelpcdn.com/bphoto/G_gA8-AmHpLxkzxNLEUzvA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/9GjB09fL7PJeF9ctwREyWw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/HwnuXKKSo2fnVeMN2r1v9g/o.jpg
HLrXDnPnsN7L8S-4TDKgQQ,Nossa," En livraison : poulet délicieux ainsi que les petits pains fourrés à la viande. 
On s'est régalé et le prix est raisonnable vu la qualité et la quantité.... Nossa Churrasqueira, petit restaurant portugais, spécialisé dans le poulet rôti et les pastéis de nata.

La cadre est très sympa et plutôt bucolique. On s'y... Une superbe soirée passée entre amis.
En entrée, nous avons partagé un assortiment de rissol et un choriço qui a été flambé devant nos yeux.
Nous nous...",https://s3-media2.fl.yelpcdn.com/bphoto/iaIncnyL-wrFbvZsC5PAjw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Pzlz3aiYF7WWSKBNSwG3GA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/pJjQ3IlE3q4gLdVb29zQNg/o.jpg
ASbVOR_nTHvwEM9GPTyC0Q,Café de Paris," Confit de canard pour Madame. Steak tartare pour moi. Très belle qualité et quantité pour les deux. Service très agréable. Petite salle  à l'étage, calme et... Accueil très chaleureux, ambiance cosy, beaucoup d'humour (Arouna au top), repas délicieux, que demander de plus ! Correct, accueil et service bon et sympathique. Portion plutôt copieuses. Bon mais sans plus. S'y rendre si on a faim et qu'on a pas envie de chercher plus...",https://s3-media2.fl.yelpcdn.com/bphoto/cCMlrVqUObJM6UGIf3fZFg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/cd0X9LA35o50ZnAX17gEfg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/2LqMRwZ1I4aZnnO7E9i3Tw/o.jpg
2u9mDkejDtf_rV3gdKDodw,MELT OBERKAMPF," Viandes très tendre au début avant de goûter j'avais remarquer les couteaux de cantine qui ne coupe rien ! Après j'ai compris tout ce coupais à la... on a teste la brian et, 1 viande texane fumée et cuite a la vapeur en même temps. c'était juste délicieux. c'est la première fois de ma vie que je pouvais... Endroit très sympa, petite terrasse au soleil. Bonne bouffe, équipe à la cool
Pour ceux qui aiment les ribs de porc et les viandes fumées
Mention spéciale...",https://s3-media1.fl.yelpcdn.com/bphoto/kFXZ587e8ZrOIVB3PjkJUw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/z42xzapafyHPTloG-dFtkQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/wCsr55w_qdddDzJ8Qs_xdA/o.jpg
CxlJcjM_Aqk8lOtJK6P-CQ,Fric-Frac," Découverte d'une lointaine super soirée Élite, c'est par une belle journée ensoleillée en me promenant le long du canal, que je m'arrête Fric Frac.
Envie de... Petit établissement sur les bords du canal St Martin. L endroit est sympa et animé. Le resto ne paye pas de mine mais c est sympa. On y mange très bien. Les... Très cool ce petit Fric Frac ! 

Posté sur le Canal, ça faisait un petit moment que je passais devant sans avoir le temps de m'arrêter, et cette semaine,...",https://s3-media3.fl.yelpcdn.com/bphoto/HDEp-gg8kGo11B8z6QVBVw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/kXeRCjP1NEH0L35i5L_3Uw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/GGzflDkAe5bMPI87DIT95g/o.jpg
u0PQ2A4w14iMWrrk5pWGUA,Bistrot Richelieu," Très bonne table.
Accueil sympa et service attentionné.
Bonnes viandes et énormes profiteroles au dessert.
:) Bistrot très agréable, un service attentionné, rapide, et de qualité; ambiance accueillante ! Un plaisir d'être si bien reçu ! La bonne brasserie française comme on l'aime !
Tout est bon de l'entrée jusqu'au dessert (fait maison évidement).
Le service est chaleureux et de qualité...",https://s3-media4.fl.yelpcdn.com/bphoto/m6UqngRRrkZxeYjXqCQ_RA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/p_-vO6Xng5ZDzI-kjSmg8Q/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/BIJcgMF9gdnGgPNkCYdsBQ/o.jpg
eYLzpmGwnksfazRPoiVBEw,Ippudo," Excellent  !! 

Lieu convivial et relativement spacieux par rapport à d'autres que j'ai testé dans la capitale.

Le service est sympathique et le staff qui... Bienvenue au Japon !
Rien qu'en traversant la salle du restaurant on sent que la dégustation sera plus que bonne mais commençons dès le début :

A. Accueil... Just OK. Comme un ramen réputé en chaîne, il n'est pas ma tasse du thé. L'ambiance est adorable, mais le goût, bah...",https://s3-media3.fl.yelpcdn.com/bphoto/5Z-zNofhxzQT0ksC_an7PA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/LX6E09kx7z9dUPUZAuh-Cg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/2COU1nCUOHSeWh6pI0IRMA/o.jpg
2JpBWCr2q4934qvRK9WTEw,Carpe Diem Café," J'ai bien aimé. L'ambiance du bar est tranquille. Les cocktails sont différents de ce que l'on trouve ailleurs et ils sont bons. Les plats sont bons et... Au top top top!

L'accueil est chaleureux, le cadre est cosy, très joli, la playlist m'a beaucoup plu bref! Passons au diner!
Les cocktails (des créas... Chouette adresse, accueil souriant et carte des cocktails intéressante ! Testé juste pour prendre un verre, nous avons pu apprécier le cadre et envier les...",https://s3-media2.fl.yelpcdn.com/bphoto/qB7iFWxaeH83WZYgQq4e6Q/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/X5btIlnmNbPYlykQ_sQeaQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/bx6gLZePnyJ8Z5aOXUizRw/o.jpg
NfRFVlK7-4uV8-CcXVi0KA,Two Stories," Two stories, un délicieux endroit au bord du canal Saint Martin, qui nous dévoile deux ambiances, deux menus. Pour notre part, nous avons testé le Po Boy... Avis pour le Nola
Two stories en bas: fast food original
Nola a l'étage: restaurant gastro

Accueil top, équipe sud-américaine avec l'accent 
Cocktail...",https://s3-media2.fl.yelpcdn.com/bphoto/4RMIVd2JjLoGh5zXpqC0Pg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Ark1z7nSFRfDLSCzfEfIRg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/hJqwK-JwIbGqutu4Dz5ahA/o.jpg
arT8b1fhGKwMzZ4WsaXUww,Eggs & Co," (English below) Super endroit ! Très mimi avec un petit ""poulailler"" en haut. Option brunch top avec plein d'options pour les oeufs. Formule complète avec... Après quelques minutes d'attente tant l'endroit est prisé, nous nous installons dans la deuxième pièce à l'étage. Un peu coincées certes, l'endroit exiguë... 190 avis sur Eggs & Co. Je ne vais pas réinventer la roue donc j'innove un peu pour cet avis en allant à l'essentiel.

COOL :
- le service sympathique
- la...",https://s3-media4.fl.yelpcdn.com/bphoto/_Uvl6Zjh7jpspbmgjO7F0g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/VgCvZJ26aSMQhQNUWRbpDg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/oYJd3QIRktPdupSubU5Wcg/o.jpg
59YEvrt18qxxfq0wbgT-cg,Little Breizh," Premier test de cette crêperie.
Accueil sympa mais en plein rush, donc rapide.
Petite table en terrasse, agréable cette rue sans voiture à l'ombre du... Excellentes crêpes. À midi un menu tradition imbattable. Crêpes du jour pour tester de nouveaux goûts et sortir des sentiers battus. Accueil toujours... Il s'agit tout simplement d'un classique !! Si vous cherchez un restaurant sympa et pas trop cher vers Odéon, c'est l'endroit qu'il vous faut !
Des crêpes...",https://s3-media2.fl.yelpcdn.com/bphoto/_0rFi8Qlp8HA0mOg3hXMIg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/hOvcuiDlgMMn6hrTivP-Cg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/zj_J0LdzbhnBQuvjNKBkyA/o.jpg
p2GMgZVjGWfp9Osi6c9hNw,La Maison du Dim Sum," Il n'y a pas beaucoup de choix mais à 10.90€/pers pour un buffet à volonté au samedi midi cela me semble très correct. Une dame s'occupe de vous donner des... Restaurant sympa, j'ai adoré la décoration et l'accueil de l'équipe ! Samoussas et nems au top, je n'ai malheureusement pas trop aimé le porc et les... Voilà une bonne adresse pour manger à volonté dans le 5e arrondissement, pas loin du Panthéon. En plus c'est vraiment pas cher, 10.90€ pour une formule à...",https://s3-media3.fl.yelpcdn.com/bphoto/MkAQm04nK0o-_tLLJDftTA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/8K4aQi0PJ61OpjZSEIL6gg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/P_kFTs-Og6bVzTeTrodzIw/o.jpg
K4epEE8LY9GjndSmfrgZRA,Djakarta Bali," Envie de découvrir de nouvelles saveurs, ce soir nous nous sommes arrêtés sur l'Indonésie. L'histoire de la famille tenant ce restaurant nous a interpellée,... Je n'arrive pas à être objective après mon dîner d'équipe là bas car j'ai été malade toute la nuit...mais Djakarta Bali reste un bon restaurant! 
C'était... Extrêmement bon....
Un samedi soir, 22:15 et un petit creu.
Plusieurs fois déjà, le nom résonnait doux à mes oreilles... Mais jamais osé.
Quelle...",https://s3-media2.fl.yelpcdn.com/bphoto/bsESAFTiSo19zNpFhNvzbw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/OOv01vbYlHWXCZ2wcc_ccQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/0oqcYVPWtQV1hX7jAkC7mg/o.jpg
